date,city,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,solar_radiation_mj_m2,wind_max_m_s,wind_avg_m_s
2013-03-30,인천,8.7,-0.2,3.8,0.9,16.18,18.6,8.3
2013-03-31,대구,13.3,3.6,8.1,1.3,23.35,12.6,7.2
2013-03-31,부산,13.6,7.4,10.0,0.9,21.98,17.7,10.2
2013-03-31,서울,11.2,-0.3,5.0,0.0,22.55,10.2,5.0
2013-03-31,인천,8.9,-1.6,3.9,0.0,23.13,12.3,7.1
2013-04-01,대구,17.3,2.8,9.5,0.0,18.72,13.2,6.7
2013-04-01,부산,14.1,6.2,10.5,0.0,19.77,15.6,9.7
2013-04-01,서울,13.3,-1.7,6.4,0.0,13.41,10.0,7.0
2013-04-01,인천,11.5,-1.1,6.1,0.0,13.13,10.7,7.4
2013-04-02,대구,13.8,6.5,9.4,0.1,17.54,19.4,9.8
2013-04-02,부산,16.3,8.5,12.4,0.0,21.01,22.2,13.3
2013-04-02,서울,10.0,3.6,6.5,2.9,8.11,15.2,8.0
2013-04-02,인천,9.0,4.0,6.4,3.3,8.57,17.9,10.8
2013-04-03,대구,18.1,3.1,10.2,0.0,24.2,13.6,10.3
2013-04-03,부산,17.5,6.5,11.7,0.0,24.65,17.6,12.9
2013-04-03,서울,12.2,1.0,6.1,0.0,22.85,14.4,8.7
2013-04-03,인천,9.6,2.3,5.6,0.0,23.49,15.1,9.9
2013-04-04,대구,21.5,5.5,12.4,0.0,22.58,10.0,6.5
2013-04-04,부산,16.4,8.3,12.2,0.0,18.55,18.0,11.3
2013-04-04,서울,17.8,2.0,9.8,0.0,23.46,8.8,4.7
2013-04-04,인천,15.3,2.6,8.5,0.0,23.39,9.7,6.1
2013-04-05,대구,21.1,5.6,12.6,0.0,19.13,11.9,6.3
2013-04-05,부산,16.5,9.0,12.7,0.0,19.16,15.4,9.9
2013-04-05,서울,19.3,4.6,12.0,0.0,17.74,11.1,8.3
2013-04-05,인천,16.8,4.7,10.8,0.0,17.11,15.1,9.4
2013-04-06,대구,11.6,3.9,9.9,34.5,1.71,17.4,9.0
2013-04-06,부산,13.3,6.5,12.0,34.4,2.29,24.2,15.8
2013-04-06,서울,11.5,2.5,7.8,16.3,2.97,18.7,11.5
2013-04-06,인천,9.0,3.0,6.6,13.8,3.46,25.2,16.9
2013-04-07,대구,11.0,2.6,5.7,4.5,19.9,20.7,14.6
2013-04-07,부산,12.3,4.4,7.6,3.4,18.45,23.7,18.1
2013-04-07,서울,9.6,1.8,4.8,1.6,23.75,21.7,15.2
2013-04-07,인천,8.3,1.9,4.6,1.4,24.27,26.0,20.4
2013-04-08,대구,18.1,0.5,8.4,0.0,24.35,12.1,7.9
2013-04-08,부산,14.6,3.9,9.4,0.0,23.96,19.6,12.9
2013-04-08,서울,12.6,-1.2,6.3,0.3,21.1,23.0,13.3
2013-04-08,인천,10.6,0.3,6.2,0.4,20.46,26.0,16.0
2013-04-09,대구,13.2,3.1,7.7,0.0,24.98,26.4,14.5
2013-04-09,부산,14.2,6.5,10.3,0.0,25.08,28.3,18.6
2013-04-09,서울,9.8,2.4,6.1,0.8,23.3,31.7,19.2
2013-04-09,인천,8.4,3.6,6.1,0.3,23.63,33.9,23.3
2013-04-10,대구,9.2,0.8,4.8,0.1,20.7,19.7,12.5
2013-04-10,부산,10.0,3.2,6.7,0.0,21.07,21.7,16.3
2013-04-10,서울,8.9,-1.0,4.1,0.3,23.37,25.9,14.9
2013-04-10,인천,7.9,2.3,5.0,0.0,23.74,28.5,19.4
2013-04-11,대구,11.6,-1.0,5.4,0.0,23.34,24.8,12.7
2013-04-11,부산,12.9,5.4,8.7,0.0,23.15,24.5,17.9
2013-04-11,서울,9.6,1.1,5.1,0.0,23.45,28.6,17.6
2013-04-11,인천,8.5,3.5,5.6,0.0,23.6,29.4,21.5
2013-04-12,대구,11.7,0.3,5.9,0.0,22.04,17.1,9.8
2013-04-12,부산,13.6,5.3,9.0,0.0,24.56,15.6,11.5
2013-04-12,서울,10.8,0.1,5.1,0.0,22.19,20.9,12.5
2013-04-12,인천,9.6,2.8,5.8,0.0,23.94,21.0,14.9
2013-04-13,대구,19.6,3.2,10.9,0.0,25.68,20.8,11.8
2013-04-13,부산,14.6,5.1,10.8,0.0,25.86,25.6,16.8
2013-04-13,서울,16.4,-0.5,8.3,0.0,24.61,24.0,15.2
2013-04-13,인천,13.8,3.7,8.6,0.0,24.49,28.2,20.0
2013-04-14,대구,17.6,4.7,11.8,0.2,18.44,21.1,14.6
2013-04-14,부산,18.1,9.1,14.9,0.2,18.94,31.1,22.6
2013-04-14,서울,10.1,2.1,7.4,3.6,24.19,24.6,16.5
2013-04-14,인천,9.4,3.7,7.1,3.5,24.5,28.0,20.4
2013-04-15,대구,16.4,1.4,8.6,0.0,18.66,9.2,4.5
2013-04-15,부산,14.7,5.3,10.2,0.0,21.9,15.9,9.8
2013-04-15,서울,11.1,0.8,5.4,1.2,12.14,9.9,5.6
2013-04-15,인천,10.1,2.4,5.9,0.9,11.84,11.4,6.5
2013-04-16,대구,25.1,5.5,15.4,0.0,22.99,24.8,14.0
2013-04-16,부산,18.8,12.0,15.8,0.0,22.71,28.7,18.8
2013-04-16,서울,18.1,3.0,10.7,0.0,21.13,25.3,12.8
2013-04-16,인천,14.9,6.1,10.2,0.0,20.61,26.8,14.9
2013-04-17,대구,15.5,9.1,11.5,2.9,4.97,12.9,8.8
2013-04-17,부산,15.8,10.5,12.6,3.6,7.7,23.5,16.4
2013-04-17,서울,16.3,6.9,11.0,0.0,10.54,16.6,10.1
2013-04-17,인천,16.0,6.3,10.8,0.0,12.37,17.3,11.8
2013-04-18,대구,19.1,8.3,12.8,0.0,19.65,14.8,6.9
2013-04-18,부산,18.8,10.7,13.9,0.0,22.07,25.8,11.0
2013-04-18,서울,15.1,6.9,10.5,0.0,20.35,20.5,11.8
2013-04-18,인천,13.6,7.4,10.1,0.0,21.1,23.6,15.0
2013-04-19,대구,14.3,6.1,9.7,0.0,25.21,13.3,9.6
2013-04-19,부산,11.3,8.0,9.6,0.0,25.21,25.4,19.6
2013-04-19,서울,13.3,1.7,8.3,0.0,24.66,11.3,7.4
2013-04-19,인천,11.7,3.9,8.0,0.0,24.45,15.3,10.1
2013-04-20,대구,7.3,4.4,6.1,7.2,5.1,7.2,4.7
2013-04-20,부산,9.8,7.1,8.4,4.5,5.83,15.4,12.7
2013-04-20,서울,8.3,3.5,5.8,11.6,4.94,8.2,4.9
2013-04-20,인천,8.0,3.7,5.8,10.8,5.59,10.8,5.3
2013-04-21,대구,14.5,1.5,8.8,0.0,25.85,19.4,9.9
2013-04-21,부산,15.4,5.7,10.2,0.0,26.69,15.6,11.2
2013-04-21,서울,14.8,2.2,7.8,0.0,25.69,20.1,11.0
2013-04-21,인천,12.8,2.8,7.5,0.0,25.88,20.2,12.5
2013-04-22,대구,18.6,5.4,11.8,0.0,26.91,10.4,5.0
2013-04-22,부산,16.6,7.0,12.2,0.0,27.05,19.9,9.4
2013-04-22,서울,15.0,3.2,9.1,0.0,25.82,13.4,7.4
2013-04-22,인천,12.1,4.0,8.3,0.0,25.74,15.3,8.5
2013-04-23,대구,13.1,7.8,10.7,14.6,3.81,14.3,6.8
2013-04-23,부산,14.6,10.0,12.8,14.0,6.06,24.0,12.5
2013-04-23,서울,13.0,6.4,9.6,7.5,5.51,13.6,7.3
2013-04-23,인천,11.9,6.2,9.1,5.0,5.6,16.1,8.9
2013-04-24,대구,19.8,9.3,14.9,4.1,22.23,17.8,10.0
2013-04-24,부산,20.1,12.9,16.3,13.4,21.86,26.7,14.4
2013-04-24,서울,16.5,6.4,11.2,1.3,25.41,18.3,11.6
2013-04-24,인천,13.7,6.8,10.0,0.4,25.52,20.8,14.6
2013-04-25,대구,20.7,7.3,12.9,0.8,23.41,18.4,9.6
2013-04-25,부산,17.8,8.4,14.0,0.0,25.82,23.1,13.3
2013-04-25,서울,11.3,4.5,8.0,6.0,8.89,17.9,11.0
2013-04-25,인천,9.6,6.3,8.0,5.1,9.64,20.2,15.0
2013-04-26,대구,16.7,6.3,11.4,0.0,25.47,25.2,13.8
2013-04-26,부산,17.4,9.0,13.2,0.0,25.61,24.0,16.5
2013-04-26,서울,15.0,3.8,9.5,0.3,24.52,19.2,12.0
2013-04-26,인천,12.8,6.8,9.8,0.0,25.21,21.1,15.6
2013-04-27,대구,18.1,6.3,11.8,0.8,18.17,14.1,6.9
2013-04-27,부산,17.8,9.2,13.4,0.1,20.76,17.2,9.8
2013-04-27,서울,16.1,6.2,10.6,0.0,23.58,17.0,8.8
2013-04-27,인천,13.2,6.2,9.9,0.0,22.9,17.9,9.7
2013-04-28,대구,22.0,8.2,15.0,0.0,26.5,18.6,8.6
2013-04-28,부산,17.9,9.8,14.3,0.0,27.11,19.2,9.8
2013-04-28,서울,21.0,4.4,13.1,0.2,17.61,18.2,11.3
2013-04-28,인천,18.8,7.6,13.3,0.0,17.77,18.8,14.2
2013-04-29,대구,19.9,8.8,14.7,3.6,8.88,26.6,13.5
2013-04-29,부산,18.6,13.7,16.1,0.8,12.84,31.3,19.0
2013-04-29,서울,16.0,7.4,12.9,17.5,15.44,24.4,17.4
2013-04-29,인천,14.2,8.7,11.9,15.9,16.92,30.4,21.7
2013-04-30,대구,22.4,8.7,14.6,0.0,26.0,15.9,8.3
2013-04-30,부산,18.0,10.6,14.7,0.0,22.29,21.7,11.6
2013-04-30,서울,16.7,4.4,10.9,0.0,26.32,16.1,10.0
2013-04-30,인천,13.9,7.0,10.7,0.0,26.37,17.3,12.2
2013-05-01,대구,14.6,8.2,11.4,0.0,14.81,12.9,8.8
2013-05-01,부산,13.5,9.2,11.4,0.0,18.87,24.5,18.5
2013-05-01,서울,15.1,5.9,11.0,0.1,19.23,13.0,8.0
2013-05-01,인천,14.2,7.4,10.6,0.0,20.07,15.0,10.0
2013-05-02,대구,18.0,7.1,12.4,0.3,20.44,14.2,7.6
2013-05-02,부산,15.5,9.3,12.8,0.2,21.81,16.2,8.1
2013-05-02,서울,16.4,6.1,11.2,0.3,23.34,15.9,8.1
2013-05-02,인천,14.5,6.8,10.8,0.0,24.55,17.2,8.7
2013-05-03,대구,19.3,7.7,13.6,0.0,20.43,14.2,7.4
2013-05-03,부산,17.3,9.5,13.3,0.0,22.79,17.5,9.2
2013-05-03,서울,16.9,5.7,11.0,0.0,24.31,16.1,10.2
2013-05-03,인천,14.1,5.8,10.5,0.0,24.5,18.7,12.0
2013-05-04,대구,19.9,8.8,14.4,0.5,24.2,14.2,8.9
2013-05-04,부산,18.7,11.3,15.0,0.1,24.99,11.8,8.2
2013-05-04,서울,17.8,6.2,11.5,0.0,23.98,14.3,8.8
2013-05-04,인천,14.9,7.2,10.9,0.0,24.34,16.3,10.8
2013-05-05,대구,23.6,9.6,16.4,0.0,27.69,13.8,8.8
2013-05-05,부산,21.5,9.7,16.4,0.0,27.87,18.6,10.6
2013-05-05,서울,18.4,6.3,12.0,0.0,26.72,16.6,9.6
2013-05-05,인천,15.4,7.2,11.2,0.0,26.73,17.1,10.9
2013-05-06,대구,25.1,8.7,17.0,0.0,27.63,15.6,10.2
2013-05-06,부산,24.2,12.8,18.3,0.0,27.8,18.7,10.7
2013-05-06,서울,19.2,6.9,12.6,0.0,26.4,14.0,7.3
2013-05-06,인천,15.4,6.9,11.4,0.0,26.4,15.5,8.2
2013-05-07,대구,23.0,9.6,15.9,0.0,27.2,12.6,8.1
2013-05-07,부산,17.1,12.4,14.5,0.0,26.25,20.9,18.2
2013-05-07,서울,24.0,7.6,16.2,0.0,26.31,12.1,7.0
2013-05-07,인천,22.1,7.5,14.8,0.0,26.29,12.6,8.4
2013-05-08,대구,28.0,9.5,17.9,0.0,27.57,11.9,5.3
2013-05-08,부산,19.3,11.1,15.3,0.0,27.68,11.7,7.9
2013-05-08,서울,23.2,9.6,16.4,0.0,26.81,12.0,6.7
2013-05-08,인천,20.3,8.9,14.7,0.0,26.63,13.6,7.4
2013-05-09,대구,25.4,12.3,19.1,0.9,14.78,15.5,8.6
2013-05-09,부산,20.8,12.8,17.1,0.4,16.33,21.1,12.1
2013-05-09,서울,22.3,11.0,16.4,2.0,14.56,10.2,6.5
2013-05-09,인천,19.4,9.9,14.9,1.5,13.29,13.6,7.6
2013-05-10,대구,22.9,14.5,17.4,12.4,9.62,16.3,12.4
2013-05-10,부산,20.8,15.2,17.7,12.1,12.19,22.3,16.7
2013-05-10,서울,15.5,10.7,14.1,17.4,6.48,17.7,12.7
2013-05-10,인천,15.0,10.9,13.3,16.4,8.31,21.4,15.7
2013-05-11,대구,25.6,11.5,18.6,0.0,27.66,9.0,6.1
2013-05-11,부산,21.7,14.7,17.7,0.0,27.62,17.0,8.7
2013-05-11,서울,22.7,10.2,15.6,0.0,25.93,15.6,10.9
2013-05-11,인천,19.6,10.5,14.5,0.0,26.04,20.7,15.3
2013-05-12,대구,29.3,11.8,20.5,0.0,27.52,17.8,10.8
2013-05-12,부산,22.0,15.0,18.4,0.0,27.69,25.4,15.8
2013-05-12,서울,21.2,13.3,17.2,0.0,24.86,23.7,15.7
2013-05-12,인천,18.6,14.0,16.0,0.0,25.7,25.0,19.6
2013-05-13,대구,30.7,13.8,21.8,0.0,28.12,13.4,7.1
2013-05-13,부산,24.0,15.6,19.4,0.0,28.39,17.5,11.0
2013-05-13,서울,24.2,13.3,18.3,7.3,26.45,15.0,10.2
2013-05-13,인천,20.9,13.4,16.7,4.5,26.53,17.2,12.7
2013-05-14,대구,28.5,13.8,21.2,0.0,27.07,16.4,10.1
2013-05-14,부산,22.6,14.1,18.6,0.0,27.24,18.4,11.8
2013-05-14,서울,22.5,12.8,17.7,0.1,21.39,10.8,7.7
2013-05-14,인천,20.7,11.3,15.9,0.7,21.02,14.0,9.9
2013-05-15,대구,26.4,14.7,20.0,0.0,24.56,16.9,8.8
2013-05-15,부산,22.6,15.6,18.7,0.1,23.11,20.1,12.2
2013-05-15,서울,22.4,13.0,16.9,1.2,20.62,10.0,7.0
2013-05-15,인천,19.2,12.6,15.2,1.8,21.7,11.5,8.4
2013-05-16,대구,21.4,13.0,16.2,0.0,26.83,17.8,12.2
2013-05-16,부산,17.1,13.4,14.9,0.0,23.07,27.2,22.6
2013-05-16,서울,25.0,12.3,18.1,0.0,27.12,15.3,12.4
2013-05-16,인천,24.4,13.0,18.2,0.0,27.05,18.3,13.8
2013-05-17,대구,24.8,12.7,17.2,0.0,25.78,11.8,8.7
2013-05-17,부산,19.4,13.6,15.8,0.0,26.12,25.0,17.2
2013-05-17,서울,23.1,10.7,17.0,0.0,25.6,12.1,8.1
2013-05-17,인천,21.6,12.9,16.5,0.0,25.47,17.4,10.8
2013-05-18,대구,26.1,10.6,18.7,0.0,21.23,15.4,7.4
2013-05-18,부산,21.3,12.2,17.3,0.0,21.09,14.7,8.2
2013-05-18,서울,21.5,11.6,16.6,5.4,15.56,11.6,5.9
2013-05-18,인천,18.4,11.3,14.9,5.6,14.0,13.4,7.1
2013-05-19,대구,20.0,15.9,17.4,20.5,8.97,12.3,7.0
2013-05-19,부산,22.1,16.6,18.7,25.5,13.83,16.7,10.7
2013-05-19,서울,20.3,13.7,16.2,17.6,11.02,15.8,9.1
2013-05-19,인천,19.9,12.5,15.7,14.8,12.49,18.2,11.7
2013-05-20,대구,26.8,14.5,19.8,0.0,25.29,15.9,7.7
2013-05-20,부산,20.6,14.8,18.3,0.0,23.94,19.2,10.6
2013-05-20,서울,18.0,10.8,13.6,0.1,13.26,14.9,10.0
2013-05-20,인천,16.4,9.7,12.8,0.1,14.08,16.8,12.5
2013-05-21,대구,27.5,12.3,19.2,0.0,29.21,9.5,5.2
2013-05-21,부산,21.6,12.8,17.7,0.0,29.53,14.4,8.2
2013-05-21,서울,22.1,7.1,14.8,0.0,27.72,9.0,6.1
2013-05-21,인천,19.6,7.6,13.8,0.0,27.84,9.6,6.6
2013-05-22,대구,29.9,15.6,22.3,0.0,28.12,7.4,4.2
2013-05-22,부산,23.2,14.2,19.1,0.0,28.19,13.1,7.2
2013-05-22,서울,23.5,12.0,17.7,0.0,22.91,9.5,5.9
2013-05-22,인천,19.7,11.0,15.3,0.0,22.87,11.4,7.2
2013-05-23,대구,31.5,16.3,23.2,0.0,27.94,11.4,4.9
2013-05-23,부산,23.2,15.1,19.3,0.0,28.05,14.4,7.4
2013-05-23,서울,26.8,12.7,18.8,0.0,25.8,8.6,4.5
2013-05-23,인천,22.8,11.3,16.4,0.0,25.41,11.9,5.7
2013-05-24,대구,32.5,18.2,25.1,0.0,27.69,6.5,3.5
2013-05-24,부산,24.8,15.4,20.2,0.0,27.96,16.8,7.6
2013-05-24,서울,24.5,13.1,17.8,0.0,22.98,11.3,5.3
2013-05-24,인천,19.9,11.6,14.9,0.0,22.48,13.0,6.8
2013-05-25,대구,31.8,19.0,25.2,0.0,24.58,15.0,7.3
2013-05-25,부산,24.0,16.5,20.1,0.0,24.77,12.7,7.3
2013-05-25,서울,28.8,15.2,21.5,0.0,24.04,8.8,4.5
2013-05-25,인천,24.5,13.4,18.1,0.0,24.08,11.4,5.5
2013-05-26,대구,29.5,17.1,23.0,0.0,20.15,15.6,6.9
2013-05-26,부산,23.2,16.1,20.0,0.0,20.15,11.6,6.1
2013-05-26,서울,27.2,15.4,21.6,0.0,22.9,10.9,5.8
2013-05-26,인천,23.9,14.3,19.5,0.0,22.4,11.3,6.9
2013-05-27,대구,24.5,18.1,20.3,15.3,6.48,17.9,10.9
2013-05-27,부산,22.3,18.7,20.1,13.6,9.48,24.0,15.1
2013-05-27,서울,20.9,17.4,19.2,40.3,2.67,30.3,17.5
2013-05-27,인천,20.1,17.7,18.9,43.6,2.37,35.3,21.8
2013-05-28,대구,23.3,18.1,20.3,30.7,6.27,18.6,12.3
2013-05-28,부산,21.4,18.2,19.7,80.2,6.62,27.0,18.6
2013-05-28,서울,21.9,16.8,19.2,12.2,4.17,25.0,14.0
2013-05-28,인천,20.9,15.3,18.2,12.3,4.78,29.6,16.0
2013-05-29,대구,23.7,17.4,20.0,0.1,11.47,15.3,8.0
2013-05-29,부산,22.1,17.2,19.4,0.0,17.37,18.5,13.1
2013-05-29,서울,16.8,12.8,15.5,1.7,5.04,15.0,9.9
2013-05-29,인천,15.8,13.3,14.7,2.1,5.08,17.2,12.8
2013-05-30,대구,26.9,14.6,20.7,0.0,25.97,10.4,6.2
2013-05-30,부산,22.6,17.1,19.6,0.1,23.95,12.9,8.7
2013-05-30,서울,22.7,10.7,16.6,0.0,27.46,13.1,7.6
2013-05-30,인천,19.5,12.0,15.5,0.0,27.69,14.7,9.5
2013-05-31,대구,26.7,16.5,21.8,0.0,18.2,6.9,4.2
2013-05-31,부산,22.4,14.8,19.0,0.0,16.86,7.8,4.6
2013-05-31,서울,24.3,10.9,18.2,0.0,25.08,7.6,4.9
2013-05-31,인천,21.3,11.1,16.5,0.0,24.96,9.7,6.2
2013-06-01,대구,24.8,16.9,20.7,0.0,9.63,6.0,3.2
2013-06-01,부산,21.7,16.8,18.8,0.0,7.87,6.9,4.8
2013-06-01,서울,24.2,15.3,19.2,0.0,21.27,11.9,6.2
2013-06-01,인천,21.0,15.0,17.6,0.0,21.99,14.6,7.2
2013-06-02,대구,27.5,15.6,20.8,0.0,26.06,11.2,6.4
2013-06-02,부산,21.9,16.3,19.0,0.0,24.28,17.5,10.1
2013-06-02,서울,27.7,13.3,20.5,0.0,25.83,8.8,4.8
2013-06-02,인천,23.7,14.3,18.6,0.0,25.35,12.5,5.4
2013-06-03,대구,28.5,13.4,20.7,0.0,28.71,7.6,4.9
2013-06-03,부산,22.2,15.7,18.7,0.0,28.21,14.0,10.3
2013-06-03,서울,24.7,14.9,19.4,0.0,26.16,13.3,8.5
2013-06-03,인천,21.6,14.8,17.7,0.0,26.56,14.8,9.3
2013-06-04,대구,30.5,16.0,23.0,0.0,27.89,6.9,3.5
2013-06-04,부산,23.6,16.4,19.9,0.0,28.12,9.0,6.2
2013-06-04,서울,26.0,14.4,20.5,0.0,26.52,10.0,5.5
2013-06-04,인천,23.5,13.8,19.1,0.0,26.58,10.7,5.9
2013-06-05,대구,31.5,18.1,24.3,0.3,26.22,13.3,5.7
2013-06-05,부산,24.8,16.4,20.8,0.0,25.25,11.5,6.2
2013-06-05,서울,27.9,15.8,22.5,0.0,24.84,10.4,6.0
2013-06-05,인천,24.9,16.0,20.4,0.0,24.36,13.2,6.8
2013-06-06,대구,31.2,17.3,24.3,0.0,27.27,7.9,3.5
2013-06-06,부산,24.8,17.4,20.7,0.0,27.99,16.3,10.3
2013-06-06,서울,27.4,18.3,22.8,0.0,24.25,10.1,5.0
2013-06-06,인천,24.3,16.8,20.4,0.0,25.26,11.2,6.1
2013-06-07,대구,29.0,17.8,22.9,0.0,25.4,9.9,5.9
2013-06-07,부산,22.5,17.6,19.9,0.0,26.38,17.0,12.4
2013-06-07,서울,29.3,16.3,23.1,0.0,25.56,10.9,6.3
2013-06-07,인천,26.0,16.0,21.2,0.0,25.49,14.9,7.3
2013-06-08,대구,28.2,16.0,21.8,0.0,19.86,10.9,6.6
2013-06-08,부산,22.5,17.4,19.9,0.0,18.55,17.6,13.2
2013-06-08,서울,29.9,18.3,24.4,0.0,22.06,9.2,6.1
2013-06-08,인천,27.5,17.7,22.5,0.0,21.08,10.3,5.9
2013-06-09,대구,27.6,17.2,22.0,0.1,22.63,15.8,9.8
2013-06-09,부산,22.4,18.6,20.3,1.4,15.7,24.3,17.0
2013-06-09,서울,30.4,18.2,24.3,0.0,28.01,10.2,8.1
2013-06-09,인천,28.9,19.2,23.7,0.0,28.01,12.3,7.5
2013-06-10,대구,29.1,16.2,22.1,0.0,22.48,16.0,10.4
2013-06-10,부산,24.0,18.2,20.8,0.0,25.44,22.1,17.4
2013-06-10,서울,30.4,17.0,24.4,0.0,27.8,13.9,8.2
2013-06-10,인천,28.6,18.6,23.8,0.0,27.52,11.4,6.9
2013-06-11,대구,28.3,18.1,22.2,2.2,12.21,14.5,7.5
2013-06-11,부산,23.4,19.2,20.9,2.6,11.83,19.0,14.8
2013-06-11,서울,27.3,19.4,23.2,0.0,10.74,15.0,10.2
2013-06-11,인천,25.8,20.6,22.5,2.5,10.92,16.3,10.0
2013-06-12,대구,28.2,19.7,23.1,1.5,10.74,10.4,4.4
2013-06-12,부산,24.1,20.0,21.8,1.0,12.41,11.6,7.6
2013-06-12,서울,23.1,18.7,21.0,1.0,6.7,12.2,7.0
2013-06-12,인천,21.8,18.1,19.9,1.2,9.21,11.8,7.7
2013-06-13,대구,27.2,20.9,23.7,0.0,7.72,6.9,4.0
2013-06-13,부산,24.1,19.8,21.7,0.0,15.52,12.0,5.6
2013-06-13,서울,25.9,17.3,21.6,0.0,16.67,6.6,4.1
2013-06-13,인천,22.5,17.2,19.9,0.0,17.45,9.7,5.8
2013-06-14,대구,23.4,20.1,21.5,9.9,5.18,4.3,2.7
2013-06-14,부산,21.9,19.8,20.6,12.7,4.9,9.2,6.2
2013-06-14,서울,28.5,19.2,23.5,0.0,24.56,11.9,6.5
2013-06-14,인천,24.5,18.1,21.0,0.0,26.18,14.2,7.0
2013-06-15,대구,30.2,20.0,24.5,0.0,17.43,6.6,3.4
2013-06-15,부산,25.4,19.8,22.5,0.0,22.98,9.6,5.9
2013-06-15,서울,27.5,19.6,23.1,0.0,22.95,12.4,6.7
2013-06-15,인천,24.4,18.3,21.0,0.0,25.28,13.5,7.9
2013-06-16,대구,32.4,19.5,26.2,0.0,26.06,8.3,5.2
2013-06-16,부산,26.3,19.4,22.9,0.0,26.2,16.4,7.5
2013-06-16,서울,26.7,17.2,21.4,0.0,22.57,13.3,6.9
2013-06-16,인천,22.6,16.8,19.5,0.0,21.19,14.6,8.9
2013-06-17,대구,31.5,19.3,25.5,0.0,25.92,12.8,7.3
2013-06-17,부산,26.9,21.2,23.5,0.0,25.09,19.2,11.8
2013-06-17,서울,24.0,17.5,20.7,4.6,7.21,10.2,4.7
2013-06-17,인천,22.5,18.1,20.2,4.3,7.39,10.2,5.9
2013-06-18,대구,26.6,21.8,24.0,27.8,6.0,14.1,9.4
2013-06-18,부산,24.3,21.8,22.8,20.4,7.52,22.4,16.0
2013-06-18,서울,23.4,20.4,21.5,75.1,3.74,7.4,4.5
2013-06-18,인천,22.9,20.5,21.4,66.9,4.24,8.3,5.7
2013-06-19,대구,29.2,20.2,24.2,36.9,18.06,14.4,5.9
2013-06-19,부산,22.9,20.1,21.9,77.2,8.89,30.2,10.3
2013-06-19,서울,26.9,19.9,22.9,0.5,21.57,11.1,4.9
2013-06-19,인천,24.5,19.0,21.6,0.0,23.26,13.3,6.2
2013-06-20,대구,29.1,20.3,24.5,0.2,18.82,7.6,3.6
2013-06-20,부산,25.0,19.7,21.7,1.1,16.14,10.1,5.8
2013-06-20,서울,28.5,19.3,23.8,0.0,25.38,9.1,4.4
2013-06-20,인천,25.3,18.7,21.9,0.0,26.0,10.4,5.5
2013-06-21,대구,26.7,19.5,23.1,0.0,13.21,9.3,5.3
2013-06-21,부산,22.7,19.6,20.9,0.1,14.37,11.6,5.8
2013-06-21,서울,28.2,20.2,24.2,0.0,20.09,9.4,3.8
2013-06-21,인천,25.5,19.5,22.5,0.0,20.87,10.6,4.6
2013-06-22,대구,28.0,19.4,23.1,0.8,16.0,9.8,4.7
2013-06-22,부산,23.8,19.2,21.3,0.0,19.25,11.4,5.4
2013-06-22,서울,28.1,20.0,23.6,0.3,21.45,11.3,6.2
2013-06-22,인천,25.7,19.8,22.3,0.0,21.77,12.3,8.1
2013-06-23,대구,24.5,19.1,21.6,8.1,7.9,4.9,3.3
2013-06-23,부산,22.9,20.0,21.0,13.2,6.83,9.2,5.8
2013-06-23,서울,24.8,18.5,21.6,0.1,15.44,16.0,8.0
2013-06-23,인천,22.8,18.3,20.6,0.2,16.0,18.2,10.0
2013-06-24,대구,28.2,18.1,23.2,0.0,20.31,5.9,4.4
2013-06-24,부산,24.4,18.6,21.7,0.0,22.94,10.9,5.6
2013-06-24,서울,26.6,18.0,21.8,0.4,20.67,10.5,5.5
2013-06-24,인천,24.2,17.8,20.7,0.1,21.49,14.2,7.3
2013-06-25,대구,27.7,20.7,23.4,5.1,13.34,10.6,5.4
2013-06-25,부산,23.5,19.8,21.6,9.6,13.17,10.0,5.4
2013-06-25,서울,27.8,18.6,23.2,0.9,17.96,10.5,5.5
2013-06-25,인천,25.2,18.7,21.8,0.1,18.44,10.8,6.2
2013-06-26,대구,27.9,19.6,23.4,3.0,19.74,13.4,7.1
2013-06-26,부산,25.5,19.8,22.1,11.9,18.74,16.8,11.1
2013-06-26,서울,27.9,19.6,23.1,3.5,23.09,14.1,5.3
2013-06-26,인천,25.3,18.7,21.8,1.0,25.07,16.2,6.9
2013-06-27,대구,27.6,20.1,23.8,0.4,14.64,10.4,4.9
2013-06-27,부산,23.6,19.6,21.7,0.0,14.62,8.6,5.1
2013-06-27,서울,28.2,19.4,23.4,0.8,21.95,10.3,5.4
2013-06-27,인천,25.4,19.0,22.0,0.2,22.29,12.1,7.3
2013-06-28,대구,28.8,20.0,23.8,0.0,18.49,6.2,3.9
2013-06-28,부산,24.7,20.4,22.2,0.0,22.28,14.1,10.0
2013-06-28,서울,28.2,19.8,23.8,1.2,23.34,10.5,5.1
2013-06-28,인천,25.7,19.5,22.5,0.8,24.11,13.9,6.6
2013-06-29,대구,30.9,18.7,24.3,0.0,26.31,10.7,5.3
2013-06-29,부산,25.1,19.5,22.3,0.0,26.94,14.9,9.5
2013-06-29,서울,30.2,20.0,25.3,0.0,25.5,8.0,3.8
2013-06-29,인천,27.6,20.7,23.7,0.0,26.1,9.9,4.9
2013-06-30,대구,30.0,18.7,24.4,0.0,23.33,11.8,6.5
